Time,AAPL,MSFT,IBM,GOOGL,AMZN
1411110000,100.96,47.52,194.0,605.4,331.32
1411369200,101.06,47.06,193.11,597.27,324.5
1411455600,102.64,46.56,191.62,591.18,323.63
1411542000,101.75,47.08,192.31,598.42,328.21
1411628400,97.87,46.04,189.01,585.25,321.93
1411714800,100.75,46.41,190.06,587.9,323.21
1411974000,100.11,46.44,189.64,587.81,321.82
1412060400,100.75,46.36,189.83,588.41,322.44
1412146800,99.18,45.9,187.17,579.63,317.46
1412233200,99.9,45.76,186.91,580.88,318.41
1412319600,99.62,46.09,188.67,586.25,322.74
1412578800,99.62,46.09,189.04,587.78,322.2
1412665200,98.75,45.53,185.71,574.1,316.98
1412751600,100.8,46.78,189.36,583.74,322.7
1412838000,101.02,45.85,186.42,570.81,315.37
1412924400,100.73,44.03,185.93,555.19,311.39
1413183600,99.81,43.65,183.52,544.75,306.45
1413270000,98.75,43.73,183.8,548.69,308.31
1413356400,97.54,43.22,181.75,540.73,305.97
1413442800,96.26,42.74,179.84,536.92,302.86
1413529200,97.67,43.63,182.05,522.97,303.64
1413788400,99.76,44.08,169.1,532.38,306.21
1413874800,102.47,44.88,163.23,538.03,315.33
1413961200,102.99,44.38,161.79,542.69,312.97
1414047600,104.83,45.02,162.18,553.65,313.18
1414134000,105.22,46.13,162.08,548.9,287.06
1414393200,105.11,45.91,161.87,549.88,289.97
1414479600,106.74,46.49,163.6,558.94,295.59
1414566000,107.34,46.62,163.46,558.45,294.12
1414652400,106.98,46.05,164.35,560.27,299.07
1414738800,108.0,46.95,164.4,567.87,305.46
1415001600,109.4,47.44,164.36,563.77,305.72
1415088000,108.6,47.57,162.65,564.19,302.81
1415174400,108.86,47.86,161.82,555.95,296.52
1415260800,108.7,48.7,161.46,551.69,296.64
1415347200,109.01,48.68,162.07,551.82,299.86
1415606400,108.83,48.89,163.49,558.23,305.11
1415692800,109.7,48.87,163.3,561.29,312.01
1415779200,111.25,48.78,161.92,558.25,311.51
1415865600,112.82,49.61,162.79,556.44,316.48
1415952000,114.18,49.58,164.16,555.19,327.82
1416211200,113.99,49.46,164.16,546.64,323.05
1416297600,115.47,48.74,161.89,544.51,324.93
1416384000,114.67,48.22,161.43,547.2,326.54
1416470400,116.31,48.7,160.64,543.76,330.54
1416556800,116.47,47.98,160.92,545.89,332.63
1416816000,118.625,47.59,162.15,547.48,335.64
1416902400,117.6,47.47,161.76,549.23,335.04
1416988800,119.0,47.75,161.95,547.73,333.57
1417161600,118.93,47.81,162.17,549.08,338.64
1417420800,115.07,48.62,161.54,539.65,326.0
1417507200,114.63,48.46,162.67,538.59,326.31
1417593600,115.93,48.08,164.52,536.97,316.5
1417680000,115.49,48.84,164.05,542.58,316.93
1417766400,115.0,48.42,163.27,528.08,312.63
1418025600,112.4,47.695,161.86,530.73,306.64
1418112000,114.12,47.59,162.99,536.11,312.5
1418198400,111.95,46.9,160.51,528.04,305.84
1418284800,111.62,47.17,161.07,532.11,307.36
1418371200,109.73,46.95,155.38,521.51,307.32
1418630400,108.225,46.67,153.06,515.84,306.07
1418716800,106.745,45.16,151.41,498.16,295.06
1418803200,109.41,45.74,151.93,506.45,298.88
1418889600,112.65,47.52,157.68,514.62,297.73
1418976000,111.78,47.66,158.51,520.04,299.9
1419235200,112.94,47.98,161.44,532.3,306.54
1419321600,112.54,48.45,162.24,538.77,306.285
1419408000,112.01,48.14,161.82,536.93,303.03
1419580800,113.99,47.88,162.34,541.52,309.09
1419840000,113.91,47.45,160.51,537.31,312.04
1419926400,112.52,47.02,160.05,535.28,310.3
1420012800,110.38,46.45,160.44,530.66,310.35
1420185600,109.33,46.76,162.06,529.55,308.52
1420444800,106.25,46.325,159.51,519.46,302.19
1420531200,106.26,45.65,156.07,506.64,295.29
1420617600,107.75,46.23,155.05,505.15,298.42
1420704000,111.89,47.59,158.42,506.91,300.46
1420790400,112.01,47.19,159.11,500.72,296.93
1421049600,109.25,46.6,156.44,497.06,291.41
1421136000,110.22,46.355,156.81,501.8,294.74
1421222400,109.8,45.955,155.8,505.93,293.27
1421308800,106.82,45.48,154.57,504.01,286.95
1421395200,105.99,46.24,157.14,510.455,290.74
1421740800,108.72,46.39,156.95,509.94,289.44
1421827200,109.55,45.92,152.09,520.39,297.25
1421913600,112.4,47.13,155.39,537.3,310.32
1422000000,112.98,47.18,155.87,541.95,312.39
1422259200,113.1,47.01,156.36,536.72,309.66
1422345600,109.14,42.66,153.67,521.19,306.75
1422432000,115.31,41.19,151.55,512.43,303.91
1422518400,118.9,42.01,155.48,513.23,311.78
1422604800,117.16,40.4,153.31,537.55,354.53
1422864000,118.63,41.28,154.66,532.2,364.47
1422950400,118.65,41.6,158.47,533.3,363.55
1423036800,119.56,41.84,156.96,526.1,364.75
1423123200,119.94,42.45,157.91,529.83,373.89
1423209600,118.93,42.41,156.72,533.875,374.28
1423468800,119.72,42.36,155.75,529.28,370.56
1423555200,122.02,42.6,158.56,540.16,372.995
1423641600,124.88,42.38,158.2,538.0,375.14
1423728000,126.46,43.09,158.52,546.01,377.17
1423814400,127.08,43.87,160.4,551.16,381.83
1424160000,127.83,43.58,160.96,545.01,375.43
1424246400,128.715,43.53,162.19,542.65,373.37
1424332800,128.45,43.5,163.89,546.45,378.995
1424419200,129.495,43.855,163.65,541.8,383.66
1424678400,133.0,44.15,162.91,535.0,380.14
1424764800,132.17,44.09,164.83,538.65,378.59
1424851200,128.79,43.99,162.81,547.33,385.37
1424937600,130.415,44.055,160.87,559.29,384.8
1425024000,128.46,43.85,161.94,562.63,380.16
1425283200,129.09,43.88,160.48,575.02,385.655
1425369600,129.36,43.28,161.03,578.795,384.61
1425456000,128.54,43.055,159.42,578.33,382.72
1425542400,126.41,43.11,161.18,581.435,387.83
1425628800,126.6,42.36,158.5,572.9,380.09
1425884400,127.14,42.85,160.77,574.1,378.56
1425970800,124.51,42.03,157.81,559.85,369.51
1426057200,122.24,41.98,156.8,555.69,366.37
1426143600,124.45,41.02,157.98,561.17,374.24
1426230000,123.59,41.38,154.28,553.0,370.58
1426489200,124.95,41.56,157.08,561.64,373.35
1426575600,127.04,41.695,156.96,557.61,371.92
1426662000,128.47,42.5,159.81,566.16,375.135
1426748400,127.495,42.285,159.81,563.67,373.24
1426834800,125.9,42.88,162.88,564.95,378.49
1427094000,127.21,42.855,164.63,565.37,375.11
1427180400,126.69,42.9,163.0,577.54,374.09
1427266800,123.38,41.46,159.2,567.0,370.96
1427353200,124.24,41.21,160.59,563.64,367.35
1427439600,123.25,40.97,160.4,557.55,370.56
1427698800,126.37,40.96,162.67,561.135,374.59
1427785200,124.43,40.655,160.5,554.7,372.1
1427871600,124.25,40.72,159.18,549.49,370.255
1427958000,125.32,40.29,160.45,541.31,372.25
1428303600,127.35,41.545,162.04,543.95,377.04
1428390000,126.01,41.53,162.07,544.86,374.41
1428476400,125.6,41.42,161.85,548.84,381.2
1428562800,126.56,41.48,162.34,548.02,383.54
1428649200,127.1,41.72,162.86,548.54,382.65
1428908400,126.85,41.76,162.38,548.64,382.36
1428994800,126.3,41.65,162.3,539.78,385.11
1429081200,126.78,42.255,164.13,541.04,383.45
1429167600,126.17,42.16,163.13,543.52,386.04
1429254000,124.75,41.615,160.67,532.74,375.56
1429513200,127.6,42.905,166.16,544.53,389.51
1429599600,126.91,42.635,164.26,542.925,391.18
1429686000,128.62,42.985,165.36,549.18,389.8
1429772400,129.67,43.34,170.24,557.46,389.99
1429858800,130.28,47.87,169.78,573.66,445.1
1430118000,132.65,48.03,170.73,566.12,438.56
1430204400,130.56,49.155,173.92,564.37,429.31
1430290800,128.64,49.06,174.4,561.39,429.37
1430377200,125.15,48.64,171.29,548.77,421.78
1430463600,128.95,48.655,173.67,551.16,422.87
1430722800,128.7,48.24,173.97,552.84,423.04
1430809200,125.8,47.6,173.08,543.045,421.19
1430895600,125.01,46.28,170.05,535.08,419.1
1430982000,125.26,46.7,170.99,542.04,426.88
1431068400,127.62,47.75,172.68,548.95,433.69
1431327600,126.32,47.37,171.12,545.78,432.85
1431414000,125.865,47.35,170.55,538.73,431.02
1431500400,126.01,47.625,172.28,539.49,426.87
1431586800,128.95,48.72,174.05,549.2,432.28
1431673200,128.77,48.295,173.26,546.49,426.0
1431932400,130.19,48.01,173.06,546.67,425.24
1432018800,130.07,47.58,173.48,549.28,421.71
1432105200,130.06,47.58,173.76,552.51,423.86
1432191600,131.39,47.42,173.34,556.81,431.63
1432278000,132.54,46.9,172.22,554.52,427.63
1432623600,129.62,46.59,170.13,547.19,425.47
1432710000,132.045,47.61,172.0,554.25,431.42
1432796400,131.78,47.45,171.71,554.18,426.57
1432882800,130.28,46.86,169.65,545.32,429.23
1433142000,130.535,47.23,170.18,549.21,430.92
1433228400,129.96,46.92,169.65,553.95,430.99
1433314800,130.12,46.85,169.92,555.29,436.59
1433401200,129.36,46.36,168.38,551.69,430.78
1433487600,128.65,46.14,167.4,549.53,426.95
1433746800,127.8,45.73,165.34,543.48,423.5
1433833200,127.42,45.65,165.68,542.16,425.48
1433919600,128.88,46.61,168.92,552.6,430.77
1434006000,128.59,46.44,168.78,550.04,432.97
1434092400,127.17,45.97,166.99,547.47,429.92
1434351600,126.92,45.475,166.26,543.0,423.67
1434438000,127.6,45.83,166.84,544.87,427.26
1434524400,127.3,45.97,167.17,546.6,427.81
1434610800,127.88,46.72,168.25,556.18,439.39
1434697200,126.6,46.1,166.99,557.52,434.92
1434956400,127.61,46.23,167.73,559.68,436.29
1435042800,127.03,45.91,168.62,563.39,445.99
1435129200,128.11,45.635,166.97,558.57,440.84
1435215600,127.5,45.65,166.08,557.95,440.1
1435302000,126.75,45.26,165.46,553.06,438.1
1435561200,124.53,44.37,162.97,541.25,429.86
1435647600,125.425,44.15,162.66,540.04,434.09
1435734000,126.6,44.445,164.49,543.3,437.39
1435820400,126.44,44.4,165.09,547.34,437.71
1436166000,126.0,44.39,164.73,545.62,436.04
1436252400,125.69,44.3,165.0,550.03,436.72
1436338800,122.57,44.24,163.16,541.7,429.7
1436425200,120.07,44.52,163.85,544.65,434.39
1436511600,123.28,44.61,166.95,556.11,443.51
1436770800,125.66,45.54,169.38,571.73,455.57
1436857200,125.61,45.62,168.61,584.18,465.57
1436943600,126.82,45.76,168.53,583.96,461.19
1437030000,128.51,46.66,171.0,601.78,475.48
1437116400,129.62,46.62,172.51,699.62,483.01
1437375600,132.07,46.92,173.22,692.84,488.1
1437462000,130.75,47.28,163.07,695.35,488.0
1437548400,125.22,45.54,160.35,695.1,488.27
1437634800,125.16,46.11,161.73,674.73,482.18
1437721200,124.5,45.94,159.75,654.77,529.42
1437980400,122.77,45.35,159.07,658.27,531.41
1438066800,123.38,45.34,160.05,659.66,526.03
1438153200,122.99,46.29,161.09,661.43,529.0
1438239600,122.37,46.88,160.96,664.56,536.76
1438326000,121.3,46.7,161.99,657.5,536.15
1438585200,118.44,46.81,158.71,664.72,535.03
1438671600,114.64,47.54,157.6,661.28,531.9
1438758000,115.4,47.58,157.9,673.29,537.01
1438844400,115.13,46.62,156.32,670.15,529.46
1438930800,115.52,46.74,155.12,664.39,522.62
1439190000,119.72,47.33,156.75,663.14,524.0
1439276400,113.49,46.41,155.51,690.3,527.46
1439362800,115.24,46.74,156.16,691.47,525.91
1439449200,115.15,46.73,155.07,686.51,529.66
1439535600,115.96,47.0,155.75,689.37,531.52
1439794800,117.16,47.32,156.31,694.11,535.22
1439881200,116.5,47.27,156.01,688.73,535.02
1439967600,115.01,46.61,153.94,694.04,532.92
1440054000,112.65,45.66,152.66,679.48,515.78
1440140400,105.76,43.07,148.85,644.03,494.47
1440399600,103.12,41.68,143.47,618.11,463.37
1440486000,103.74,40.47,140.96,612.47,466.37
1440572400,109.69,42.71,146.7,659.74,500.77
1440658800,112.92,43.9,148.54,667.96,518.37
1440745200,113.29,43.93,147.98,659.69,518.01
1441004400,112.76,43.52,147.89,647.82,512.89
1441090800,107.72,41.82,142.68,629.56,496.54
1441177200,112.34,43.36,145.05,644.91,510.55
1441263600,110.37,43.5,146.78,637.05,504.72
1441350000,109.27,42.61,143.7,628.96,499.0
1441695600,112.31,43.89,147.23,643.88,517.54
1441782000,110.15,43.07,145.05,643.41,516.89
1441868400,112.57,43.29,146.2,651.08,522.24
1441954800,114.21,43.48,147.37,655.3,529.44
1442214000,115.31,43.04,145.65,652.47,521.38
1442300400,116.28,43.98,147.53,665.07,522.37
1442386800,116.41,44.3,148.41,665.52,527.39
1442473200,113.92,44.25,148.14,671.67,538.87
1442559600,113.45,43.48,144.51,660.92,540.26
1442818800,115.21,44.11,146.48,666.98,548.39
1442905200,113.4,43.9,144.43,653.2,538.4
1442991600,114.32,43.87,143.66,653.29,536.07
1443078000,115.0,43.91,144.41,654.91,533.75
1443164400,114.71,43.94,145.42,640.15,524.25
1443423600,112.44,43.29,142.52,624.25,504.06
1443510000,109.06,43.44,142.47,622.61,496.07
1443596400,110.3,44.26,144.97,638.37,511.89
1443682800,109.58,44.61,143.59,642.0,520.72
1443769200,110.38,45.57,144.58,656.99,532.54
1444028400,110.78,46.63,149.04,671.68,543.68
1444114800,111.31,46.75,148.78,671.64,537.48
1444201200,110.78,46.8,150.09,670.0,541.94
1444287600,109.5,47.45,152.28,667.0,533.16
1444374000,112.12,47.11,152.39,671.24,539.8
1444633200,111.6,47.0,151.14,676.43,550.19
1444719600,111.79,46.89,149.62,683.17,548.9
1444806000,110.21,46.68,150.01,680.41,544.83
1444892400,111.86,47.01,150.09,693.02,562.44
1444978800,111.04,47.51,150.39,695.32,570.76
1445238000,111.73,47.62,149.22,699.95,573.15
1445324400,113.77,47.77,140.64,680.0,560.88
1445410800,113.76,47.2,140.92,671.8,555.77
1445497200,115.5,48.03,144.09,681.14,563.91
1445583600,119.08,52.87,144.68,719.33,599.03
1445842800,115.28,54.25,143.66,731.12,608.61
1445929200,114.55,53.69,137.86,732.82,611.01
1446015600,119.27,53.98,140.83,736.92,617.1
1446102000,120.53,53.36,140.55,744.85,626.55
1446188400,119.5,52.64,140.08,737.39,625.9
1446451200,121.18,53.24,140.37,747.74,628.35
1446537600,122.57,54.15,141.88,748.82,625.31
1446624000,122.0,54.4,141.63,755.31,640.95
1446710400,120.92,54.38,139.89,760.67,655.65
1446796800,121.06,54.92,138.25,761.6,659.37
1447056000,120.57,54.16,135.31,754.77,655.49
1447142400,116.77,53.51,135.47,758.26,659.68
1447228800,116.11,53.65,135.02,765.25,673.25
1447315200,115.72,53.32,133.04,756.53,665.6
1447401600,112.34,52.84,131.75,740.07,642.35
1447660800,114.175,53.765,133.71,750.42,647.81
1447747200,113.69,52.97,133.82,745.98,643.3
1447833600,117.29,53.85,135.82,760.01,663.54
1447920000,118.78,53.94,136.74,759.94,661.27
1448006400,119.3,54.19,138.5,777.0,668.45
1448265600,117.75,54.19,138.46,776.7,678.99
1448352000,118.88,54.25,138.6,769.63,671.15
1448438400,118.03,53.69,138.0,769.26,675.34
1448611200,117.81,53.93,138.46,771.97,673.26
1448870400,118.3,54.35,139.42,762.85,664.8
1448956800,117.34,55.22,141.28,783.79,679.06
1449043200,116.28,55.21,139.7,777.85,676.01
1449129600,115.2,54.2,138.92,768.2,666.25
1449216000,119.03,55.91,140.43,779.21,672.64
1449475200,118.28,55.81,139.55,772.99,669.83
1449561600,118.23,55.79,138.05,775.14,677.33
1449648000,115.62,54.98,136.61,762.55,664.79
1449734400,116.17,55.27,136.78,760.04,662.32
1449820800,113.18,54.06,134.57,750.42,640.15
1450080000,112.48,55.14,135.93,762.54,657.91
1450166400,110.49,55.2,137.79,760.09,658.64
1450252800,111.34,56.13,139.29,776.59,675.77
1450339200,108.98,55.7,136.75,769.83,670.65
1450425600,106.03,54.13,134.9,756.85,664.14
1450684800,107.33,54.83,135.5,760.8,664.51
1450771200,107.23,55.35,137.93,767.13,663.15
1450857600,108.61,55.82,138.54,768.51,663.7
1450944000,108.03,55.67,138.25,765.84,662.79
1451289600,106.82,55.95,137.61,782.24,675.2
1451376000,108.74,56.55,139.78,793.96,693.97
1451462400,107.32,56.31,139.34,790.3,689.07
1451548800,105.26,55.48,137.62,778.01,675.89
1451894400,105.35,54.8,135.95,759.44,636.99
1451980800,102.71,55.05,135.85,761.53,633.79
1452067200,100.7,54.05,135.17,759.33,632.65
1452153600,96.45,52.17,132.86,741.0,607.94
1452240000,96.96,52.33,131.63,730.91,607.05
1452499200,98.53,52.3,133.23,733.07,617.74
1452585600,99.96,52.78,132.9,745.34,617.89
1452672000,97.39,51.64,131.17,719.57,581.81
1452758400,99.52,53.11,132.91,731.39,593.0
1452844800,97.13,50.99,130.03,710.49,570.18
1453190400,96.66,50.56,128.11,719.08,574.48
1453276800,96.79,50.79,121.86,718.56,571.77
1453363200,96.3,50.48,122.91,726.67,575.02
1453449600,101.42,52.29,122.5,745.46,596.38
1453708800,99.44,51.79,122.08,733.62,596.53
1453795200,99.99,52.17,122.59,733.79,601.25
1453881600,93.42,51.22,120.96,717.58,583.35
1453968000,94.09,52.055,122.22,748.3,635.35
1454054400,97.34,55.09,124.79,761.35,587.0
1454313600,96.43,54.71,124.83,770.77,574.81
1454400000,94.48,53.0,122.94,780.91,552.1
1454486400,96.35,52.16,124.72,749.38,531.07
1454572800,96.6,52.0,127.65,730.03,536.26
1454659200,94.02,50.16,128.57,703.76,502.13
1454918400,95.01,49.41,126.98,704.16,488.1
1455004800,94.99,49.28,124.07,701.02,482.07
1455091200,94.27,49.71,120.19,706.85,490.48
1455177600,93.7,49.69,117.85,706.36,503.82
1455264000,93.99,50.5,121.04,706.89,507.08
1455609600,96.64,51.09,122.74,717.64,521.1
1455696000,98.12,52.42,126.1,731.97,534.1
1455782400,96.26,52.19,132.45,717.51,525.0
1455868800,96.04,51.82,133.08,722.11,534.9
1456128000,96.88,52.65,133.77,729.05,559.5
1456214400,94.69,51.18,132.4,717.29,552.94
1456300800,96.1,51.36,132.8,720.9,554.04
1456387200,96.76,52.1,134.5,729.12,555.15
1456473600,96.91,51.3,132.03,724.86,555.23
1456732800,96.69,50.88,131.03,717.22,552.52
1456819200,100.53,52.58,134.37,742.17,579.04
1456905600,100.75,52.95,136.3,739.48,580.21
1456992000,101.5,52.35,137.8,731.59,577.49
1457078400,103.01,52.03,137.8,730.22,575.14
1457337600,101.87,51.03,140.15,712.8,562.8
1457424000,101.03,51.65,139.07,713.53,560.26
1457510400,101.12,52.84,140.41,725.41,559.47
1457596800,101.17,52.05,140.19,732.17,558.93
1457683200,102.26,53.07,142.36,744.87,569.61
1457938800,102.52,53.17,142.78,750.24,573.37
1458025200,104.58,53.59,142.96,750.57,577.02
1458111600,105.97,54.35,144.79,757.36,574.27
1458198000,105.8,54.66,147.04,758.48,559.44
1458284400,105.92,53.49,147.09,755.41,552.08
1458543600,105.91,53.86,148.63,762.16,553.98
1458630000,106.72,54.07,148.1,760.05,560.48
1458716400,106.13,53.97,145.4,757.56,569.63
1458802800,105.67,54.21,147.95,754.84,582.95
1459148400,105.19,53.54,148.4,753.28,579.87
1459234800,107.68,54.71,149.33,765.89,593.86
1459321200,109.56,55.05,148.41,768.34,598.69
1459407600,108.99,55.23,151.45,762.9,593.64
1459494000,109.99,55.57,152.52,769.67,598.5
1459753200,111.12,55.43,152.07,765.12,593.19
1459839600,109.81,54.56,150.0,758.57,586.14
1459926000,110.96,55.12,150.02,768.07,602.08
1460012400,108.54,54.46,148.25,760.12,591.43
1460098800,108.66,54.42,149.35,759.47,594.6
1460358000,109.02,54.31,149.25,757.54,595.93
1460444400,110.44,54.65,149.63,764.32,603.17
1460530800,112.04,55.35,151.23,771.91,614.82
1460617200,112.1,55.36,151.16,775.39,620.75
1460703600,109.85,55.65,151.72,780.0,625.89
1460962800,107.48,56.46,152.53,787.68,635.35
1461049200,106.91,56.39,144.0,776.25,627.9
1461135600,107.13,55.59,146.11,774.92,632.99
1461222000,105.97,55.78,149.3,780.0,631.0
1461308400,105.68,51.78,148.5,737.77,620.5
1461567600,105.08,52.11,148.81,742.21,626.2
1461654000,104.35,51.44,149.08,725.37,616.88
1461740400,97.82,50.94,150.47,721.46,606.57
1461826800,94.83,49.9,147.07,705.06,602.0
1461913200,93.74,49.87,145.94,707.88,659.59
1462172400,93.64,50.61,145.27,714.41,683.85
1462258800,95.18,49.78,144.13,708.44,671.32
1462345200,94.19,49.87,144.25,711.37,670.9
1462431600,93.24,49.94,146.47,714.71,659.09
1462518000,92.72,50.39,147.29,725.18,673.95
1462777200,92.79,50.07,147.34,729.13,679.75
1462863600,93.42,51.02,149.97,739.38,703.07
1462950000,92.51,51.05,148.95,730.55,713.23
1463036400,90.34,51.51,148.84,728.07,717.93
1463122800,90.52,51.08,147.72,724.83,709.92
1463382000,93.88,51.83,149.46,730.3,710.66
1463468400,93.49,50.51,148.0,720.19,695.27
1463554800,94.56,50.81,147.34,721.78,697.45
1463641200,94.2,50.32,144.93,715.31,698.52
1463727600,95.22,50.62,147.25,721.71,702.8
1463986800,96.43,50.03,146.77,717.25,696.75
1464073200,97.9,51.59,148.31,733.03,704.2
1464159600,99.62,52.12,151.69,738.1,708.35
1464246000,100.41,51.89,152.44,736.93,714.91
1464332400,100.35,52.32,152.84,747.6,712.24
1464678000,99.86,53.0,153.74,748.85,722.79
1464764400,98.46,52.85,152.51,748.46,719.44
1464850800,97.72,52.48,153.5,744.27,728.24
1464937200,97.92,51.79,152.89,735.86,725.54
1465196400,98.63,52.13,152.73,730.06,726.73
1465282800,99.03,52.1,153.33,731.09,723.74
1465369200,98.94,52.04,154.0,742.93,726.64
1465455600,99.65,51.62,153.42,742.52,727.65
1465542000,98.83,51.48,152.37,733.19,717.91
1465801200,97.34,50.14,151.28,731.88,715.24
1465887600,97.46,49.83,151.06,733.25,719.3
1465974000,97.14,49.69,150.68,732.19,714.26
1466060400,97.55,50.39,151.06,724.25,717.51
1466146800,95.33,50.13,151.99,704.25,706.39
1466406000,95.1,50.07,153.61,706.13,714.01
1466492400,95.91,51.19,154.05,708.88,715.82
1466578800,95.55,50.99,152.92,710.47,710.6
1466665200,96.1,51.91,155.35,714.87,722.08
1466751600,93.4,49.83,146.59,685.2,698.96
1467010800,92.04,48.43,143.5,681.14,691.36
1467097200,93.59,49.44,145.7,691.26,707.95
1467183600,94.4,50.54,148.46,695.19,715.6
1467270000,95.6,51.17,151.78,703.53,715.62
1467356400,95.89,51.16,152.35,710.25,725.68
1467702000,94.99,51.17,151.68,704.89,728.1
1467788400,95.53,51.38,152.37,708.97,737.61
1467874800,95.94,51.38,152.6,707.26,736.57
1467961200,96.68,52.3,154.46,717.78,745.81
1468220400,96.98,52.59,155.33,727.2,753.78
1468306800,97.42,53.21,157.04,732.51,748.21
1468393200,96.87,53.51,158.02,729.48,742.63
1468479600,98.79,53.74,160.28,735.8,741.2
1468566000,98.78,53.7,159.78,735.63,735.44
1468825200,99.83,53.96,159.86,753.2,736.07
1468911600,99.87,53.09,159.58,753.41,739.95
1468998000,99.96,55.91,161.36,757.08,745.72
1469084400,99.43,55.8,160.45,754.41,744.43
1469170800,98.66,56.57,162.07,759.28,744.86
1469430000,97.34,56.73,162.65,757.52,739.61
1469516400,96.67,56.76,162.12,757.65,735.59
1469602800,102.95,56.19,161.83,761.97,736.67
1469689200,104.34,56.21,161.37,765.84,752.61
1469775600,104.21,56.68,160.62,791.34,758.81
1470034800,106.05,56.58,161.45,800.94,767.74
1470121200,104.48,56.58,160.58,800.12,760.58
1470207600,105.79,56.97,160.67,798.92,754.64
1470294000,105.87,57.39,161.55,797.25,760.77
1470380400,107.48,57.96,163.5,806.93,765.98
1470639600,108.37,58.06,162.04,805.23,766.56
1470726000,108.81,58.2,161.77,807.48,768.31
1470812400,108.0,58.02,162.08,808.49,768.56
1470898800,107.93,58.3,163.53,808.2,771.24
1470985200,108.18,57.94,161.95,807.05,772.56
1471244400,109.48,58.12,161.88,805.96,768.49
1471330800,109.38,57.44,160.7,801.19,764.04
1471417200,109.22,57.56,160.44,805.42,764.63
1471503600,109.08,57.6,161.36,802.75,764.46
1471590000,109.36,57.62,160.04,799.65,757.31
1471849200,108.51,57.67,160.0,796.95,759.48
1471935600,108.85,57.89,160.26,796.59,762.45
1472022000,108.03,57.95,159.05,793.6,757.25
1472108400,107.57,58.17,158.63,791.3,759.22
1472194800,106.94,58.03,158.32,793.22,769.0
1472454000,106.82,58.1,159.72,795.82,771.29
1472540400,106.0,57.89,159.4,791.92,767.58
1472626800,106.1,57.46,158.88,789.85,769.16
1472713200,106.73,57.59,159.54,791.4,770.62
1472799600,107.73,57.67,159.55,796.87,772.44
1473145200,107.7,57.61,160.35,808.02,788.87
1473231600,108.36,57.66,161.64,807.99,784.48
1473318000,105.52,57.43,159.0,802.84,784.06
1473404400,103.13,56.21,155.69,788.48,760.14
1473663600,105.44,57.05,158.29,798.82,771.49
1473750000,107.95,56.53,155.81,788.72,761.01
1473836400,111.77,56.26,154.05,790.46,761.09
1473922800,115.57,57.19,155.66,801.23,769.69
1474009200,114.92,57.25,153.84,797.97,778.52
1474268400,113.58,56.93,154.87,795.39,775.1
1474354800,113.57,56.81,154.45,799.78,780.22
1474441200,113.55,57.76,155.53,805.03,789.74
1474527600,114.62,57.82,156.11,815.95,804.7
1474614000,112.71,57.43,154.98,814.96,805.75
1474873200,112.88,56.9,153.98,802.65,799.16
1474959600,113.09,57.95,156.77,810.73,816.11
1475046000,113.95,58.03,158.29,810.06,828.72
1475132400,112.18,57.4,158.11,802.64,829.05
1475218800,113.05,57.6,158.85,804.06,837.31
1475478000,112.52,57.42,157.61,800.38,836.74
1475564400,113.0,57.24,156.46,802.79,834.03
1475650800,113.05,57.64,157.08,801.23,844.36
1475737200,113.89,57.74,156.88,803.08,841.66
1475823600,114.06,57.8,155.67,800.71,839.43
1476082800,116.05,58.04,157.02,814.17,841.71
1476169200,116.3,57.19,154.79,809.57,831.0
1476255600,117.34,57.11,154.29,811.77,834.09
1476342000,116.98,56.92,153.72,804.08,829.28
1476428400,117.63,57.42,154.45,804.6,822.96
1476687600,117.55,57.22,154.77,806.84,812.95
1476774000,117.47,57.66,150.72,821.49,817.65
1476860400,117.12,57.53,151.26,827.09,817.69
1476946800,117.06,57.25,151.52,821.63,810.32
1477033200,116.6,59.66,149.63,824.06,818.99
1477292400,117.65,61.0,150.57,835.74,838.09
1477378800,118.25,60.99,150.88,828.55,835.18
1477465200,115.59,60.63,151.81,822.1,822.59
1477551600,114.48,60.1,153.35,817.35,818.36
1477638000,113.72,59.87,152.61,819.56,776.32
1477897200,113.54,59.92,153.69,809.9,789.82
1477983600,111.49,59.8,152.79,805.48,785.41
1478070000,111.59,59.43,151.95,788.42,765.56
1478156400,109.83,59.21,152.37,782.19,767.03
1478242800,108.84,58.71,152.43,781.1,755.05
1478505600,110.41,60.42,155.72,802.03,784.93
1478592000,111.06,60.47,155.17,811.98,787.75
1478678400,110.88,60.17,154.81,805.59,771.88
1478764800,107.79,58.7,160.22,780.29,742.38
1478851200,108.43,59.02,161.27,771.75,739.01
1479110400,105.71,58.12,158.21,753.22,719.07
